 # Table for LJ polar-apolar interaction; Ua=0.2 kcal/mol; a=1.77 Angstrom
  
 LS
 N 20000
  
           1  0.50047500000000000        7.2056055491944550E+018   3.4554080259886540E+020
           2  0.50095000000000001        7.0434049693977057E+018   3.3744229816457763E+020
           3  0.50142500000000001        6.8850041412255683E+018   3.2954100690913709E+020
           4  0.50190000000000001        6.7303105770032671E+018   3.2183194630021644E+020
           5  0.50237500000000002        6.5792341246417285E+018   3.1431026422772197E+020
           6  0.50285000000000002        6.4316869065300746E+018   3.0697123547125763E+020
           7  0.50332500000000002        6.2875832600822497E+018   2.9981025826647651E+020
           8  0.50380000000000003        6.1468396798919434E+018   2.9282285096746127E+020
           9  0.50427500000000003        6.0093747614504274E+018   2.8600464880236082E+020
          10  0.50475000000000003        5.8751091463839560E+018   2.7935140071959419E+020
          11  0.50522500000000004        5.7439654691682202E+018   2.7285896632200996E+020
          12  0.50570000000000004        5.6158683052786483E+018   2.6652331288647021E+020
          13  0.50617500000000004        5.4907441207366932E+018   2.6034051246640162E+020
          14  0.50665000000000004        5.3685212230129951E+018   2.5430673907492789E+020
          15  0.50712500000000005        5.2491297132501217E+018   2.4841826594627233E+020
          16  0.50760000000000005        5.1325014397678111E+018   2.4267146287318313E+020
          17  0.50807500000000005        5.0185699528153590E+018   2.3706279361820377E+020
          18  0.50854999999999995        4.9072704605366211E+018   2.3158881339667530E+020
          19  0.50902499999999995        4.7985397861137654E+018   2.2624616642941056E+020
          20  0.50949999999999995        4.6923163260576369E+018   2.2103158356306900E+020
          21  0.50997499999999996        4.5885400096124872E+018   2.1594187995627238E+020
          22  0.51044999999999996        4.4871522592446787E+018   2.1097395282960636E+020
          23  0.51092499999999996        4.3880959521853138E+018   2.0612477927767861E+020
          24  0.51139999999999997        4.2913153829977682E+018   2.0139141414146789E+020
          25  0.51187499999999997        4.1967562271417897E+018   1.9677098793924949E+020
          26  0.51234999999999997        4.1043655055069778E+018   1.9226070485443127E+020
          27  0.51282499999999998        4.0140915498886994E+018   1.8785784077868473E+020
          28  0.51329999999999998        3.9258839693807488E+018   1.8355974140880244E+020
          29  0.51377499999999998        3.8396936176596183E+018   1.7936382039575891E+020
          30  0.51424999999999998        3.7554725611357015E+018   1.7526755754449623E+020
          31  0.51472499999999999        3.6731740479480223E+018   1.7126849706299998E+020
          32  0.51519999999999999        3.5927524777790208E+018   1.6736424585927164E+020
          33  0.51567499999999999        3.5141633724673792E+018   1.6355247188484479E+020
          34  0.51615000000000000        3.4373633473967089E+018   1.5983090252353257E+020
          35  0.51662500000000000        3.3623100836392146E+018   1.5619732302413034E+020
          36  0.51710000000000000        3.2889623008335319E+018   1.5264957497583626E+020
          37  0.51757500000000001        3.2172797307769288E+018   1.4918555482518756E+020
          38  0.51805000000000001        3.1472230917122683E+018   1.4580321243334554E+020
          39  0.51852500000000001        3.0787540632909348E+018   1.4250054967259547E+020
          40  0.51900000000000002        3.0118352621932887E+018   1.3927561906096176E+020
          41  0.51947500000000002        2.9464302183889106E+018   1.3612652243386884E+020
          42  0.51995000000000002        2.8825033520191247E+018   1.3305140965181111E+020
          43  0.52042500000000003        2.8200199508851000E+018   1.3004847734302297E+020
          44  0.52090000000000003        2.7589461485250468E+018   1.2711596768017157E+020
          45  0.52137500000000003        2.6992489028645422E+018   1.2425216719012073E+020
          46  0.52185000000000004        2.6408959754246124E+018   1.2145540559584361E+020
          47  0.52232500000000004        2.5838559110724475E+018   1.1872405468958772E+020
          48  0.52280000000000004        2.5280980183000335E+018   1.1605652723642107E+020
          49  0.52327500000000005        2.4735923500166528E+018   1.1345127590731425E+020
          50  0.52375000000000005        2.4203096848412646E+018   1.1090679224093678E+020
          51  0.52422500000000005        2.3682215088813829E+018   1.0842160563336993E+020
          52  0.52469999999999994        2.3172999979853399E+018   1.0599428235496178E+020
          53  0.52517499999999995        2.2675180004552842E+018   1.0362342459356802E+020
          54  0.52564999999999995        2.2188490202085222E+018   1.0130766952345605E+020
          55  0.52612499999999995        2.1712672003751178E+018   9.9045688399150334E+019
          56  0.52659999999999996        2.1247473073202035E+018   9.6836185673537880E+019
          57  0.52707499999999996        2.0792647150795021E+018   9.4677898139559543E+019
          58  0.52754999999999996        2.0347953901971249E+018   9.2569594094836859E+019
          59  0.52802499999999997        1.9913158769547740E+018   9.0510072528601547E+019
          60  0.52849999999999997        1.9488032829820864E+018   8.8498162330312835E+019
          61  0.52897499999999997        1.9072352652377513E+018   8.6532721519365390E+019
          62  0.52944999999999998        1.8665900163516887E+018   8.4612636495307751E+019
          63  0.52992499999999998        1.8268462513185595E+018   8.2736821308007170E+019
          64  0.53039999999999998        1.7879831945334013E+018   8.0904216947213222E+019
          65  0.53087499999999999        1.7499805671601188E+018   7.9113790650987725E+019
          66  0.53134999999999999        1.7128185748241697E+018   7.7364535232483770E+019
          67  0.53182499999999999        1.6764778956207286E+018   7.5655468424571306E+019
          68  0.53230000000000000        1.6409396684300421E+018   7.3985632241820697E+019
          69  0.53277500000000000        1.6061854815317873E+018   7.2354092359369605E+019
          70  0.53325000000000000        1.5721973615105815E+018   7.0759937508212277E+019
          71  0.53372500000000000        1.5389577624448714E+018   6.9202278886462390E+019
          72  0.53420000000000001        1.5064495553718118E+018   6.7680249586154406E+019
          73  0.53467500000000001        1.4746560180207816E+018   6.6193004035159523E+019
          74  0.53515000000000001        1.4435608248084869E+018   6.4739717453805249E+019
          75  0.53562500000000002        1.4131480370887698E+018   6.3319585325798195E+019
          76  0.53610000000000002        1.3834020936503831E+018   6.1931822883061645E+019
