 # Table for CSW liquid-liquid interaction; Ua=0.2 kcal/mol; a=1.77 Angstrom
  
 LL
 N 20000
  
           1  0.50047500000000000        2932318028579.4507        140617678577146.27     
           2  0.50095000000000001        2866310573531.1909        137321995737576.44     
           3  0.50142500000000001        2801849425745.6372        134106568714933.95     
           4  0.50190000000000001        2738896947403.9785        130969369869866.22     
           5  0.50237500000000002        2677416451152.9663        127908424638291.47     
           6  0.50285000000000002        2617372175237.2695        124921810093835.00     
           7  0.50332500000000002        2558729259304.9438        122007653550507.31     
           8  0.50380000000000003        2501453720867.3838        119164131204461.34     
           9  0.50427500000000003        2445512432395.3413        116389466813700.20     
          10  0.50475000000000003        2390873099033.3252        113681930414641.19     
          11  0.50522500000000004        2337504236915.0161        111039837074473.38     
          12  0.50570000000000004        2285375152063.1265        108461545678278.52     
          13  0.50617500000000004        2234455919857.2104        105945457749915.56     
          14  0.50665000000000004        2184717365053.8059        103490016305697.61     
          15  0.50712500000000005        2136131042343.4128        101093704739920.83     
          16  0.50760000000000005        2088669217429.5481        98755045741330.938     
          17  0.50807500000000005        2042304848615.2083        96472600239640.719     
          18  0.50854999999999995        1997011568882.8586        94244966381238.969     
          19  0.50902499999999995        1952763668454.0972        92070778533252.344     
          20  0.50949999999999995        1909536077815.9375        89948706315157.891     
          21  0.50997499999999996        1867304351200.5884        87877453657148.891     
          22  0.51044999999999996        1826044650506.3384        85855757884498.891     
          23  0.51092499999999996        1785733729647.3508        83882388827179.875     
          24  0.51139999999999997        1746348919320.5481        81956147954015.547     
          25  0.51187499999999997        1707868112178.0181        80075867530672.266     
          26  0.51234999999999997        1670269748393.9414        78240409800809.969     
          27  0.51282499999999998        1633532801615.0212        76448666189735.125     
          28  0.51329999999999998        1597636765284.0151        74699556529917.703     
          29  0.51377499999999998        1562561639326.0430        72992028307752.297     
          30  0.51424999999999998        1528287917187.7759        71325055930961.703     
          31  0.51472499999999999        1494796573219.8179        69697640016059.109     
          32  0.51519999999999999        1462069050392.8762        68108806695301.781     
          33  0.51567499999999999        1430087248338.6462        66557606942585.672     
          34  0.51615000000000000        1398833511706.4465        65043115917746.930     
          35  0.51662500000000000        1368290618827.1040        63564432328750.914     
          36  0.51710000000000000        1338441770675.6189        62120677811265.305     
          37  0.51757500000000001        1309270580124.4878        60710996325127.914     
          38  0.51805000000000001        1280761061479.8093        59334553567234.469     
          39  0.51852500000000001        1252897620292.4670        57990536400384.867     
          40  0.51900000000000002        1225665043436.8740        56678152297640.414     
          41  0.51947500000000002        1199048489450.0918        55396628801756.805     
          42  0.51995000000000002        1173033479124.1897        54145212999270.938     
          43  0.52042500000000003        1147605886345.0210        52923171008831.102     
          44  0.52090000000000003        1122751929170.7644        51729787483372.547     
          45  0.52137500000000003        1098458161143.6774        50564365125751.484     
          46  0.52185000000000004        1074711462828.8397        49426224217461.945     
          47  0.52232500000000004        1051499033573.6909        48314702160070.773     
          48  0.52280000000000004        1028808383482.4679        47229153029016.195     
          49  0.52327500000000005        1006627325599.7001        46168947139426.047     
          50  0.52375000000000005        984943968297.13330        45133470623621.250     
          51  0.52422500000000005        963746707858.68970        44122125019979.906     
          52  0.52469999999999994        943024221258.01294        43134326872846.859     
          53  0.52517499999999995        922765459123.52795        42169507343181.008     
          54  0.52564999999999995        902959638885.96179        41227111829646.156     
          55  0.52612499999999995        883596238103.40320        40306599599851.867     
          56  0.52659999999999996        864664987959.16821        39407443431466.781     
          57  0.52707499999999996        846155866927.85999        38529129262930.367     
          58  0.52754999999999996        828059094605.10364        37671155853498.094     
          59  0.52802499999999997        810365125696.60315        36833034452362.797     
          60  0.52849999999999997        793064644162.23584        36014288476601.805     
          61  0.52897499999999997        776148557511.10901        35214453197706.953     
          62  0.52944999999999998        759607991243.50073        34433075436461.293     
          63  0.52992499999999998        743434283435.79663        33669713265932.988     
          64  0.53039999999999998        727618979464.63391        32923935722363.535     
          65  0.53087499999999999        712153826866.52734        32195322523733.617     
          66  0.53134999999999999        697030770329.41223        31483463795796.152     
          67  0.53182499999999999        682241946812.56311        30787959805371.918     
          68  0.53230000000000000        667779680791.54297        30108420700709.066     
          69  0.53277500000000000        653636479624.81641        29444466258713.293     
          70  0.53325000000000000        639805029038.84326        28795725638861.023     
          71  0.53372500000000000        626278188728.52197        28161837143613.121     
          72  0.53420000000000001        613048988069.90625        27542447985151.953     
          73  0.53467500000000001        600110621942.28125        26937214058269.320     
          74  0.53515000000000001        587456446656.65869        26345799719238.012     
          75  0.53562500000000002        575079975987.95312        25767877570504.109     
          76  0.53610000000000002        562974877308.04688        25203128251041.812     
          77  0.53657500000000002        551134967817.14697        24651240232217.168     
          78  0.53705000000000003        539554210870.81451        24111909619011.152     
          79  0.53752500000000003        528226712400.16956        23584839956456.820     
          80  0.53800000000000003        517146717422.83289        23069742041149.422     
          81  0.53847500000000004        506308606642.22424        22566333737692.145     
          82  0.53895000000000004        495706893132.89362        22074339799944.023     
          83  0.53942500000000004        485336219109.65247        21593491696940.391     
          84  0.53990000000000005        475191352778.31323        21123527443359.727     
          85  0.54037500000000005        465267185265.88440        20664191434414.285     
          86  0.54085000000000005        455558727628.18372        20215234285045.406     
          87  0.54132500000000006        446061107932.82556        19776412673307.527     
          88  0.54179999999999995        436769568415.62683        19347489187828.461     
          89  0.54227499999999995        427679462708.52777        18928232179235.734     
          90  0.54274999999999995        418786253137.16058        18518415615444.039     
          91  0.54322499999999996        410085508086.26642        18117818940698.199     
          92  0.54369999999999996        401572899431.18286        17726226938272.570     
